length,axfold,radfold,surface,volume,Jv,i0,i1
0.13,1.0,1200,0.00040584413367988973,1.4941951558658493e-08,0.10925169768067153,0,0
0.13,1.0,1250,0.00040584413367988973,1.4941951558658493e-08,0.11274714670070934,0,0
0.13,1.0,1300,0.00040584413367988973,1.4941951558658493e-08,0.11618620964572246,0,0
0.13,1.0,1350,0.00040584413367988973,1.4941951558658493e-08,0.11957090419135083,0,0
0.13,1.0,1400,0.00040584413367988973,1.4941951558658493e-08,0.1229031390366205,0,0
0.13,1.0,1450,0.00040584413367988973,1.4941951558658493e-08,0.1261847215426812,0,0
0.135,1.0,50,0.0005176395932135319,1.8380805479041014e-08,0.0076372575356457055,0,0
0.135,1.0,100,0.0005176395932135319,1.8380805479041014e-08,0.015031090226144142,0,0
0.135,1.0,150,0.0005176395932135319,1.8380805479041014e-08,0.02219716922396429,0,0
0.135,1.0,200,0.0005176395932135319,1.8380805479041014e-08,0.029149717621966352,0,0
0.135,1.0,250,0.0005176395932135319,1.8380805479041014e-08,0.03590167901104405,0,0
0.135,1.0,300,0.0005176395932135319,1.8380805479041014e-08,0.04246486279509152,0,0
0.135,1.0,350,0.0005176395932135319,1.8380805479041014e-08,0.048850069930987235,0,0
0.135,1.0,400,0.0005176395932135319,1.8380805479041014e-08,0.055067202113655636,0,0
0.135,1.0,450,0.0005176395932135319,1.8380805479041014e-08,0.06112535690455969,0,0
0.135,1.0,500,0.0005176395932135319,1.8380805479041014e-08,0.06703291087957453,0,0
0.135,1.0,550,0.0005176395932135319,1.8380805479041014e-08,0.0727975925284709,0,0
0.135,1.0,600,0.0005176395932135319,1.8380805479041014e-08,0.0784265463573525,0,0
0.135,1.0,650,0.0005176395932135319,1.8380805479041014e-08,0.08392638941467989,0,0
0.135,1.0,700,0.0005176395932135319,1.8380805479041014e-08,0.08930326127134135,0,0
0.135,1.0,750,0.0005176395932135319,1.8380805479041014e-08,0.09456286832778085,0,0
0.135,1.0,800,0.0005176395932135319,1.8380805479041014e-08,0.09971052319025243,0,0
0.135,1.0,850,0.0005176395932135319,1.8380805479041014e-08,0.10475117974916714,0,0
0.135,1.0,900,0.0005176395932135319,1.8380805479041014e-08,0.10968946450098489,0,0
0.135,1.0,950,0.0005176395932135319,1.8380805479041014e-08,0.11452970457835718,0,0
0.135,1.0,1000,0.0005176395932135319,1.8380805479041014e-08,0.11927595288841279,0,0
0.135,1.0,1050,0.0005176395932135319,1.8380805479041014e-08,0.12393201070437763,0,0
0.135,1.0,1100,0.0005176395932135319,1.8380805479041014e-08,0.128501448009197,0,0
0.135,1.0,1150,0.0005176395932135319,1.8380805479041014e-08,0.13298762185035548,0,0
0.135,1.0,1200,0.0005176395932135319,1.8380805479041014e-08,0.137393692931311,0,0
0.135,1.0,1250,0.0005176395932135319,1.8380805479041014e-08,0.14172264063613121,0,0
0.135,1.0,1300,0.0005176395932135319,1.8380805479041014e-08,0.14597727665915256,0,0
0.135,1.0,1350,0.0005176395932135319,1.8380805479041014e-08,0.15016025739016614,0,0
0.135,1.0,1400,0.0005176395932135319,1.8380805479041014e-08,0.15427409518727214,0,0
0.135,1.0,1450,0.0005176395932135319,1.8380805479041014e-08,0.1583211686536663,0,0
0.14,1.0,50,0.0006715568987281388,2.3106104206113935e-08,0.009874022156183609,0,0
0.14,1.0,100,0.0006715568987281388,2.3106104206113935e-08,0.019369232819748575,0,0
0.14,1.0,150,0.0006715568987281388,2.3106104206113935e-08,0.02851306077382677,0,0
0.14,1.0,200,0.0006715568987281388,2.3106104206113935e-08,0.03733013381403162,0,0
0.14,1.0,250,0.0006715568987281388,2.3106104206113935e-08,0.04584263741650642,0,0
0.14,1.0,300,0.0006715568987281388,2.3106104206113935e-08,0.054070619115524785,0,0
0.14,1.0,350,0.0006715568987281388,2.3106104206113935e-08,0.06203224797739632,0,0
0.14,1.0,400,0.0006715568987281388,2.3106104206113935e-08,0.06974403674480636,0,0
0.14,1.0,450,0.0006715568987281388,2.3106104206113935e-08,0.07722103279773142,0,0
0.14,1.0,500,0.0006715568987281388,2.3106104206113935e-08,0.08447698294526292,0,0
0.14,1.0,550,0.0006715568987281388,2.3106104206113935e-08,0.0915244761600964,0,0
0.14,1.0,600,0.0006715568987281388,2.3106104206113935e-08,0.09837506764387315,0,0
0.14,1.0,650,0.0006715568987281388,2.3106104206113935e-08,0.10503938702818665,0,0
0.14,1.0,700,0.0006715568987281388,2.3106104206113935e-08,0.11152723304343917,0,0
0.14,1.0,750,0.0006715568987281388,2.3106104206113935e-08,0.11784765660297153,0,0
0.14,1.0,800,0.0006715568987281388,2.3106104206113935e-08,0.12400903393510623,0,0
0.14,1.0,850,0.0006715568987281388,2.3106104206113935e-08,0.13001913113722924,0,0
0.14,1.0,900,0.0006715568987281388,2.3106104206113935e-08,0.13588516131265277,0,0
0.14,1.0,950,0.0006715568987281388,2.3106104206113935e-08,0.14161383527428947,0,0
0.14,1.0,1000,0.0006715568987281388,2.3106104206113935e-08,0.14721140665216695,0,0
0.14,1.0,1050,0.0006715568987281388,2.3106104206113935e-08,0.1526837121191723,0,0
0.14,1.0,1100,0.0006715568987281388,2.3106104206113935e-08,0.15803620734655405,0,0
0.14,1.0,1150,0.0006715568987281388,2.3106104206113935e-08,0.1632739992143599,0,0
0.14,1.0,1200,0.0006715568987281388,2.3106104206113935e-08,0.16840187472906137,0,0
0.14,1.0,1250,0.0006715568987281388,2.3106104206113935e-08,0.1734243270389589,0,0
0.14,1.0,1300,0.0006715568987281388,2.3106104206113935e-08,0.17834557888562266,0,0
0.14,1.0,1350,0.0006715568987281388,2.3106104206113935e-08,0.1831696037850326,0,0
0.14,1.0,1400,0.0006715568987281388,2.3106104206113935e-08,0.1879001451940424,0,0
0.14,1.0,1450,0.0006715568987281388,2.3106104206113935e-08,0.19254073388522888,0,0
0.145,1.0,50,0.0008597263606261856,2.8493951000821722e-08,0.012627214522817768,0,0
0.145,1.0,100,0.0008597263606261856,2.8493951000821722e-08,0.024744678340284824,0,0
0.145,1.0,150,0.0008597263606261856,2.8493951000821722e-08,0.03639041372606935,0,0
0.145,1.0,200,0.0008597263606261856,2.8493951000821722e-08,0.04759841578870463,0,0
0.145,1.0,250,0.0008597263606261856,2.8493951000821722e-08,0.05839919100422694,0,0
0.145,1.0,300,0.0008597263606261856,2.8493951000821722e-08,0.06882021031889732,0,0
0.145,1.0,350,0.0008597263606261856,2.8493951000821722e-08,0.07888629232066136,0,0
0.145,1.0,400,0.0008597263606261856,2.8493951000821722e-08,0.08861992883770013,0,0
0.145,1.0,450,0.0008597263606261856,2.8493951000821722e-08,0.09804156288098645,0,0
0.145,1.0,500,0.0008597263606261856,2.8493951000821722e-08,0.1071698269365381,0,0
0.145,1.0,550,0.0008597263606261856,2.8493951000821722e-08,0.11602174810693681,0,0
0.145,1.0,600,0.0008597263606261856,2.8493951000821722e-08,0.12461292540757964,0,0
0.145,1.0,650,0.0008597263606261856,2.8493951000821722e-08,0.13295768357060136,0,0
0.145,1.0,700,0.0008597263606261856,2.8493951000821722e-08,0.14106920694539735,0,0
0.145,1.0,750,0.0008597263606261856,2.8493951000821722e-08,0.1489596564686676,0,0
0.145,1.0,800,0.0008597263606261856,2.8493951000821722e-08,0.1566402721774352,0,0
0.145,1.0,850,0.0008597263606261856,2.8493951000821722e-08,0.1641214633318943,0,0
0.145,1.0,900,0.0008597263606261856,2.8493951000821722e-08,0.1714128878820411,0,0
0.145,1.0,950,0.0008597263606261856,2.8493951000821722e-08,0.17852352273853705,0,0
0.145,1.0,1000,0.0008597263606261856,2.8493951000821722e-08,0.1854617260824594,0,0
0.145,1.0,1050,0.0008597263606261856,2.8493951000821722e-08,0.19223529276142298,0,0
0.145,1.0,1100,0.0008597263606261856,2.8493951000821722e-08,0.19885150366388035,0,0
0.145,1.0,1150,0.0008597263606261856,2.8493951000821722e-08,0.2053171698332781,0,0
0.145,1.0,1200,0.0008597263606261856,2.8493951000821722e-08,0.21163867197481992,0,0
0.145,1.0,1250,0.0008597263606261856,2.8493951000821722e-08,0.2178219959157755,0,0
0.145,1.0,1300,0.0008597263606261856,2.8493951000821722e-08,0.22387276450296095,0,0
0.145,1.0,1350,0.0008597263606261856,2.8493951000821722e-08,0.22979626635546077,0,0
0.145,1.0,1400,0.0008597263606261856,2.8493951000821722e-08,0.23559748183493984,0,0
0.145,1.0,1450,0.0008597263606261856,2.8493951000821722e-08,0.2412811065485767,0,0
